name,surname,job,URI
LUIGI,MELEGARI,1,http://dati.camera.it/ocd/persona.rdf/pr3103
FILIPPO,MELLANA,1,http://dati.camera.it/ocd/persona.rdf/pr3106
PIETRO,MAZZA,1,http://dati.camera.it/ocd/persona.rdf/pr3190
ANTONIO,MOSCA,1,http://dati.camera.it/ocd/persona.rdf/pr3148
GIACOMO,ASTENGO,1,http://dati.camera.it/ocd/persona.rdf/pr298
EMANUELE,MARLIANI,1,http://dati.camera.it/ocd/persona.rdf/pr2987
BALDASSARRE,MONGENET,1,http://dati.camera.it/ocd/persona.rdf/pr3056
LUIGI,MONGINI,1,http://dati.camera.it/ocd/persona.rdf/pr3057
PIETRO,MONTICELLI,1,http://dati.camera.it/ocd/persona.rdf/pr3075
PAOLO,MASSA,1,http://dati.camera.it/ocd/persona.rdf/pr3016
VINCENZO,MIGLIETTI,1,http://dati.camera.it/ocd/persona.rdf/pr3019
GIOVANNI,MINGHELLI VAINI,1,http://dati.camera.it/ocd/persona.rdf/pr3027
GIUSEPPE,MISCHI,1,http://dati.camera.it/ocd/persona.rdf/pr3041
EUGENIO,PELOSI,1,http://dati.camera.it/ocd/persona.rdf/pr3511
FRANCESCO,PELUSO,1,http://dati.camera.it/ocd/persona.rdf/pr3513
CARLO,PEPOLI,1,http://dati.camera.it/ocd/persona.rdf/pr3522
MATTEO,PESCATORE,1,http://dati.camera.it/ocd/persona.rdf/pr3547
FEDERICO GIOVANNI,PESCETTO,1,http://dati.camera.it/ocd/persona.rdf/pr3549
GIUSEPPE,PANATTONI,1,http://dati.camera.it/ocd/persona.rdf/pr3396
VALENTINO,PASINI,1,http://dati.camera.it/ocd/persona.rdf/pr3368
CARLO,PEZZANI,1,http://dati.camera.it/ocd/persona.rdf/pr3431
AUGUSTO,NOMIS DI COSSILLA,1,http://dati.camera.it/ocd/persona.rdf/pr3456
TOMASO,AGUDIO,1,http://dati.camera.it/ocd/persona.rdf/pr34
RUGGIERO,SALMOUR (GABALEONE DI),2,http://dati.camera.it/ocd/persona.rdf/pr341
GIOVANNI BATTISTA,MICHELINI,1,http://dati.camera.it/ocd/persona.rdf/pr3271
LAZZARO,NEGROTTO CAMBIASO,1,http://dati.camera.it/ocd/persona.rdf/pr3333
ANTONIO,MUREDDU COSSU,1,http://dati.camera.it/ocd/persona.rdf/pr3283
GIOVANNI BATTISTA,OYTANA,1,http://dati.camera.it/ocd/persona.rdf/pr3304
ORESTE,REGNOLI,1,http://dati.camera.it/ocd/persona.rdf/pr3638
ANTONIO,SALVAGNOLI MARCHETTI,1,http://dati.camera.it/ocd/persona.rdf/pr3655
GIUSEPPE CARLO,AIRENTI,1,http://dati.camera.it/ocd/persona.rdf/pr36
GIOVANNI,BEZZI,1,http://dati.camera.it/ocd/persona.rdf/pr361
IGNAZIO,RIBOTTI DI MOLIERAS,1,http://dati.camera.it/ocd/persona.rdf/pr3693
VINCENZO,RICASOLI,1,http://dati.camera.it/ocd/persona.rdf/pr3696
GIOVANNI,RICCI,1,http://dati.camera.it/ocd/persona.rdf/pr3699
CARLO,POERIO,1,http://dati.camera.it/ocd/persona.rdf/pr3724
GIUSEPPE,PELLOUX,1,http://dati.camera.it/ocd/persona.rdf/pr366
CARLO,BEOLCHI,1,http://dati.camera.it/ocd/persona.rdf/pr367
FRANCESCO,RESTELLI,1,http://dati.camera.it/ocd/persona.rdf/pr3685
GIUSEPPE,PIROLI,1,http://dati.camera.it/ocd/persona.rdf/pr3579
GIUSEPPE,IMPERIALI,2,http://dati.camera.it/ocd/persona.rdf/pr358
GHERARDO,PROSPERI,1,http://dati.camera.it/ocd/persona.rdf/pr3584
SALADINO,SALADINI PILASTRI,1,http://dati.camera.it/ocd/persona.rdf/pr3890
GIACOMO,ROVERA,1,http://dati.camera.it/ocd/persona.rdf/pr3910
ERMOLAO,RUBIERI,1,http://dati.camera.it/ocd/persona.rdf/pr3914
LUIGI,GIROD DE MONTFALCON,1,http://dati.camera.it/ocd/persona.rdf/pr386
GIACOMO,SACCHI,1,http://dati.camera.it/ocd/persona.rdf/pr3885
RINALDO,RUSCHI,1,http://dati.camera.it/ocd/persona.rdf/pr3929
