name,surname,job,URI
BENEDETTO,DEL CASTILLO,1,http://dati.camera.it/ocd/persona.rdf/p14210
ITALO GIULIO,CAIATI,1,http://dati.camera.it/ocd/persona.rdf/p1250
GIUSEPPE,CALABRO',1,http://dati.camera.it/ocd/persona.rdf/p1270
GIOVANNI,BUZZONI,1,http://dati.camera.it/ocd/persona.rdf/p1230
PAOLO,CABRAS,1,http://dati.camera.it/ocd/persona.rdf/p1240
ANTONIO,CALDORO,1,http://dati.camera.it/ocd/persona.rdf/p1280
ANTONIO ENRICO,CANEPA,1,http://dati.camera.it/ocd/persona.rdf/p1300
ALBERTO,SPIGAROLI,1,http://dati.camera.it/ocd/persona.rdf/p17340
ALBERTO,SPIGAROLI,0,http://dati.camera.it/ocd/persona.rdf/p17340
BRUNO,STEGAGNINI,1,http://dati.camera.it/ocd/persona.rdf/p17440
CASIMIRO,BONFIGLIO,1,http://dati.camera.it/ocd/persona.rdf/p17530
MAURO,SEPPIA,1,http://dati.camera.it/ocd/persona.rdf/p17550
ANGELO,CIAVARELLA,1,http://dati.camera.it/ocd/persona.rdf/p17580
GIOVANNINO,FIORI,1,http://dati.camera.it/ocd/persona.rdf/p17590
ROSARIO,VILLARI,1,http://dati.camera.it/ocd/persona.rdf/p17010
CARLO,VIZZINI,1,http://dati.camera.it/ocd/persona.rdf/p17020
CARLO,VIZZINI,0,http://dati.camera.it/ocd/persona.rdf/p17020
BRUNO,ZAMBON,1,http://dati.camera.it/ocd/persona.rdf/p17030
ANTONINO,ZANIBONI,1,http://dati.camera.it/ocd/persona.rdf/p17040
VALERIO,ZANONE,1,http://dati.camera.it/ocd/persona.rdf/p17050
GIOVANNI,ZARRO,1,http://dati.camera.it/ocd/persona.rdf/p17060
ANTONIO,ZAVAGNIN,1,http://dati.camera.it/ocd/persona.rdf/p17070
MICHELE,ZUCCALA',1,http://dati.camera.it/ocd/persona.rdf/p17090
GUGLIELMO,ZUCCONI,1,http://dati.camera.it/ocd/persona.rdf/p17100
GIUSEPPE,ZUECH,1,http://dati.camera.it/ocd/persona.rdf/p17110
DOMENICO,PINTO,1,http://dati.camera.it/ocd/persona.rdf/p17120
FABIO MARIA,CIUFFINI,1,http://dati.camera.it/ocd/persona.rdf/p1720
CALOGERO,VOLPE,1,http://dati.camera.it/ocd/persona.rdf/p17240
MARCO,BERTOLI,1,http://dati.camera.it/ocd/persona.rdf/p17280
FRANCO,COCCIA,1,http://dati.camera.it/ocd/persona.rdf/p1730
GIUSEPPE,AMADEI,0,http://dati.camera.it/ocd/persona.rdf/p180
GIUSEPPE,AMADEI,1,http://dati.camera.it/ocd/persona.rdf/p180
UBERTO,BONINO,2,http://dati.camera.it/ocd/persona.rdf/p18020
FRANCESCO,COMPAGNA,1,http://dati.camera.it/ocd/persona.rdf/p1810
FRANCESCO,COMPAGNA,0,http://dati.camera.it/ocd/persona.rdf/p1810
GERARDO,CHIAROMONTE,2,http://dati.camera.it/ocd/persona.rdf/p18210
CAMILLO,FEDERICO,1,http://dati.camera.it/ocd/persona.rdf/p15460
NEVIO,FELICETTI,1,http://dati.camera.it/ocd/persona.rdf/p15470
MARTE,FERRARI,1,http://dati.camera.it/ocd/persona.rdf/p15480
ALESSANDRO,AGRIMI,2,http://dati.camera.it/ocd/persona.rdf/p17690
SILVESTRO ANDREINO,FERRARI,1,http://dati.camera.it/ocd/persona.rdf/p15490
EMILIO,COLOMBO,1,http://dati.camera.it/ocd/persona.rdf/p1770
SERGIO,CERAVOLO,1,http://dati.camera.it/ocd/persona.rdf/p1550
COSTANTINO,FORMICA,1,http://dati.camera.it/ocd/persona.rdf/p15500
GIUSEPPE,FORNASARI,1,http://dati.camera.it/ocd/persona.rdf/p15510
FRANCESCO,ALBERTINI,2,http://dati.camera.it/ocd/persona.rdf/p17720
LUCIANO,FORNI,1,http://dati.camera.it/ocd/persona.rdf/p15520
SALVATORE,FORTE,1,http://dati.camera.it/ocd/persona.rdf/p15530
GIUSEPPE,FORTUNATO,1,http://dati.camera.it/ocd/persona.rdf/p15540
HUGO,GAMPER,1,http://dati.camera.it/ocd/persona.rdf/p15550
RAFFAELE,GARZIA,1,http://dati.camera.it/ocd/persona.rdf/p15560
NATALINO,GATTI,1,http://dati.camera.it/ocd/persona.rdf/p15570
EGIDIO,ARIOSTO,0,http://dati.camera.it/ocd/persona.rdf/p17780
EGIDIO,ARIOSTO,2,http://dati.camera.it/ocd/persona.rdf/p17780
VINCENZO,GATTO,1,http://dati.camera.it/ocd/persona.rdf/p15580
ANGELA,GIOVAGNOLI,1,http://dati.camera.it/ocd/persona.rdf/p15590
BENITO,CERRA,1,http://dati.camera.it/ocd/persona.rdf/p1560
FRANCESCO,GIULIARI,1,http://dati.camera.it/ocd/persona.rdf/p15600
RAFFAELE GIUSEPPE CARMELO,GIURA LONGO,1,http://dati.camera.it/ocd/persona.rdf/p15610
MASSIMO,GORLA,1,http://dati.camera.it/ocd/persona.rdf/p15630
NATALE,GOTTARDO,1,http://dati.camera.it/ocd/persona.rdf/p15640
MARIA TERESA,GRANATI,1,http://dati.camera.it/ocd/persona.rdf/p15650
LELIO,GRASSUCCI,1,http://dati.camera.it/ocd/persona.rdf/p15660
GENNARO,GUADAGNO,1,http://dati.camera.it/ocd/persona.rdf/p15670
ENRICO,GUALANDI,1,http://dati.camera.it/ocd/persona.rdf/p15680
FRANCESCO,COLUCCI,1,http://dati.camera.it/ocd/persona.rdf/p1790
NAZZARENO,GUASSO,1,http://dati.camera.it/ocd/persona.rdf/p15690
PAOLO,GUERRINI,1,http://dati.camera.it/ocd/persona.rdf/p15700
GUIDO,IANNI,1,http://dati.camera.it/ocd/persona.rdf/p15710
MAURO,MELLINI,1,http://dati.camera.it/ocd/persona.rdf/p16080
GIOVANCARLO,IOZZELLI,1,http://dati.camera.it/ocd/persona.rdf/p15720
GIOACCHINO,MENEGHETTI,1,http://dati.camera.it/ocd/persona.rdf/p16090
